02/24/20 00:00	0	0		
02/25/20 00:00	1	1		
02/26/20 00:00	2	1		
02/27/20 00:00	22	20	18	6.14285714285714
02/28/20 00:00	23	1	28.2857142857143	10.2857142857143
02/29/20 00:00	35	12	39.8571428571429	11.5714285714286
03/01/20 00:00	43	8	51.8571428571429	12
03/02/20 00:00	72	29	61.4285714285714	9.57142857142857
03/03/20 00:00	82	10	72.8571428571429	11.4285714285714
03/04/20 00:00	86	4	83.5714285714286	10.7142857142857
03/05/20 00:00	89	3	95.4285714285714	11.8571428571429
03/06/20 00:00	103	14	104.571428571429	9.14285714285714
03/07/20 00:00	110	7	115.428571428571	10.8571428571429
03/08/20 00:00	126	16	129.571428571429	14.1428571428571
03/09/20 00:00	136	10	156.714285714286	27.1428571428571
03/10/20 00:00	158	22	188.714285714286	32
03/11/20 00:00	185	27	226.714285714286	38
03/12/20 00:00	279	94	267.714285714286	41
03/13/20 00:00	327	48	312.857142857143	45.1428571428571
03/14/20 00:00	376	49	362	49.1428571428571
03/15/20 00:00	413	37	420	58
03/16/20 00:00	452	39	471.142857142857	51.1428571428572
03/17/20 00:00	502	50	527.142857142857	56
03/18/20 00:00	591	89	588.571428571429	61.4285714285714
03/19/20 00:00	637	46	663.142857142857	74.5714285714286
03/20/20 00:00	719	82	741.285714285714	78.1428571428571
03/21/20 00:00	806	87	825.428571428571	84.1428571428571
03/22/20 00:00	935	129	909.142857142857	83.7142857142857
03/23/20 00:00	999	64	997.285714285714	88.1428571428571
03/24/20 00:00	1091	92	1081.71428571429	84.4285714285714
03/25/20 00:00	1177	86	1160.71428571429	79
03/26/20 00:00	1254	77	1227.42857142857	66.7142857142857
03/27/20 00:00	1310	56	1291.71428571429	64.2857142857143
03/28/20 00:00	1359	49	1353.28571428571	61.5714285714286
03/29/20 00:00	1402	43	1407.14285714286	53.8571428571429
03/30/20 00:00	1449	47	1457.42857142857	50.2857142857143
03/31/20 00:00	1522	73	1507	49.5714285714286
04/01/20 00:00	1554	32	1553.85714285714	46.8571428571429
04/02/20 00:00	1606	52	1598.14285714286	44.2857142857143
04/03/20 00:00	1657	51	1637.71428571429	39.5714285714286
04/04/20 00:00	1687	30	1668.57142857143	30.8571428571429
04/05/20 00:00	1712	25	1712.71428571429	44.1428571428571
04/06/20 00:00	1726	14	1755.57142857143	42.8571428571429
04/07/20 00:00	1738	12	1796.57142857143	41
04/08/20 00:00	1863	125	1837.42857142857	40.8571428571429
04/09/20 00:00	1906	43	1876.14285714286	38.7142857142857
04/10/20 00:00	1944	38	1912.85714285714	36.7142857142857
04/11/20 00:00	1973	29	1954.85714285714	42
04/12/20 00:00	1983	10	1979.14285714286	24.2857142857143
04/13/20 00:00	1983	0	2011.85714285714	32.7142857142857
04/14/20 00:00	2032	49	2053.71428571429	41.8571428571429
04/15/20 00:00	2033	1	2100.42857142857	46.7142857142857
04/16/20 00:00	2135	102	2147.85714285714	47.4285714285714
04/17/20 00:00	2237	102	2196.71428571429	48.8571428571429
04/18/20 00:00	2300	63	2242.28571428571	45.5714285714286
04/19/20 00:00	2315	15	2292.71428571429	50.4285714285714
04/20/20 00:00	2325	10	2329.85714285714	37.1428571428571
04/21/20 00:00	2351	26	2356	26.1428571428571
04/22/20 00:00	2386	35	2375.85714285714	19.8571428571429
04/23/20 00:00	2395	9	2395.57142857143	19.7142857142857
04/24/20 00:00	2420	25	2417.14285714286	21.5714285714286
04/25/20 00:00	2439	19	2436	18.8571428571429
04/26/20 00:00	2453	14	2450.42857142857	14.4285714285714
04/27/20 00:00	2476	23	2467	16.5714285714286
04/28/20 00:00	2483	7	2481	14
04/29/20 00:00	2487	4	2495.28571428571	14.2857142857143
04/30/20 00:00	2511	24	2509.28571428571	14
05/01/20 00:00	2518	7	2520.85714285714	11.5714285714286
05/02/20 00:00	2539	21	2531.85714285714	11
05/03/20 00:00	2551	12	2542.71428571429	10.8571428571429
05/04/20 00:00	2557	6	2550.42857142857	7.71428571428571
05/05/20 00:00	2560	3	2560.42857142857	10
05/06/20 00:00	2563	3	2570.14285714286	9.71428571428571
05/07/20 00:00	2565	2	2578.14285714286	8
05/08/20 00:00	2588	23	2585.57142857143	7.42857142857143
05/09/20 00:00	2607	19	2593.14285714286	7.57142857142857
05/10/20 00:00	2607	0	2601	7.85714285714286
05/11/20 00:00	2609	2	2609	8
05/12/20 00:00	2613	4	2614.28571428571	5.28571428571429
05/13/20 00:00	2618	5	2618.28571428571	4
05/14/20 00:00	2621	3	2622.57142857143	4.28571428571429
05/15/20 00:00	2625	4	2627.14285714286	4.57142857142857
05/16/20 00:00	2635	10	2631.57142857143	4.42857142857143
05/17/20 00:00	2637	2	2635.85714285714	4.28571428571429
05/18/20 00:00	2641	4	2640	4.14285714285714
05/19/20 00:00	2644	3	2643.71428571429	3.71428571428571
05/20/20 00:00	2648	4	2646.42857142857	2.71428571428571
05/21/20 00:00	2650	2	2649	2.57142857142857
05/22/20 00:00	2651	1	2651	2
05/23/20 00:00	2654	3	2652.71428571429	1.71428571428571
05/24/20 00:00	2655	1	2653.85714285714	1.14285714285714
05/25/20 00:00	2655	0	2654.85714285714	1
05/26/20 00:00	2656	1	2655.71428571429	0.857142857142857
05/27/20 00:00	2656	0	2656.28571428571	0.571428571428571
05/28/20 00:00	2657	1	2656.71428571429	0.428571428571429
05/29/20 00:00	2657	0	2657.14285714286	0.428571428571429
05/30/20 00:00	2658	1	2657.42857142857	0.285714285714286
05/31/20 00:00	2658	0	2657.85714285714	0.428571428571429
