1	41.7142857142857	769	41.8571428571429	773.285714285714	41.8380952380952	777.808503401361	41.9340508584386	781.45919420149	42.1001768437534	784.48882608134	42.3114336059178	787.043993500343	42.5485778613286	789.267588937827	42.8007416103937	791.262742834217	43.0611112722543	793.105936900517	43.3253667133196	794.852216228376
2	41.8571428571429	770.857142857143	41.8285714285714	775.914285714286	41.8745578231293	780.014149659864	42.0138684807256	783.277248461289	42.211002320021	786.009622390362	42.4398837346799	788.352190131144	42.6874099848065	790.428082079412	42.9453801156866	792.323674739612	43.2087139947569	794.102212124968	43.4740650667282	795.808903609117
3	42.2857142857143	776	41.8095238095238	779.238095238095	41.9498866213152	782.610430839002	42.1377313465069	785.426213691826	42.3655486577095	787.821983518956	42.6120323800942	789.933737861322	42.8697324540423	791.850843973861	43.1332250111334	793.641332685354	43.399111159534	795.353181225943	43.6650373355317	797.020739430083
4	41.5714285714286	777.285714285714	41.8571428571429	782.795918367347	42.0736637512148	785.403692905734	42.3150566893424	787.792647970753	42.5690066021874	789.855542010714	42.8309617246226	791.740434258499	43.0972461413974	793.504456345767	43.3650983518036	795.195997342886	43.6325304267333	796.847534662075	43.8981113837861	798.482403763517
5	41.7142857142857	786.428571428572	42.0204081632653	788.836734693878	42.3331389698737	790.549465500486	42.6543042250914	792.092807626452	42.9536842497284	793.584976654348	43.2427384787182	795.07005464575	43.5239341368579	796.567402361193	43.799124884767	798.087313022773	44.0688584803628	799.63565313208	44.3333885288087	801.216196887508
6	41.7142857142857	795.857142857143	42.3265306122449	795.591836734694	42.757045675413	796.171039844509	43.1382803461521	796.883789161923	43.4727756071654	797.841476512212	43.7813448002213	798.964653446105	44.0724494883675	800.229622414064	44.3510969834195	801.608026730819	44.6198986795489	803.079918534913	44.8805468003621	804.630301568433
7	42.1428571428571	804.142857142857	42.8163265306123	802.163265306123	43.3790087463557	801.991253644315	43.7897542690546	802.056892961266	44.1445377917931	802.580612641558	44.4623282655281	803.426130577207	44.7563383958251	804.523985288077	45.033046029929	805.813655278864	45.2965556733129	807.252389764124	45.5496814779835	808.809129997011
8	42.8571428571429	811.285714285714	43.6734693877551	809.30612244898	44.2128279883382	807.909620991254	44.6267943912259	807.565236706928	44.9826141224225	807.796168792104	45.2982495741413	808.484615608324	45.5867635920725	809.506798697037	45.8550379858001	810.77957212425	46.1080512874121	812.24248876845	46.34943948477	813.852683173347
9	44	818.142857142857	44.7959183673469	815.265306122449	45.2623906705539	813.551020408164	45.6475079827849	813.072747466334	45.9812465705427	813.271813992847	46.2794911952471	813.987730501243	46.5512146753736	815.073078035732	46.8026615099894	816.433532559445	47.0388218956306	818.000944891444	47.2636910243896	819.72764034676
10	45.7142857142857	822	46.1632653061225	819.979591836735	46.5102040816327	818.822157434402	46.8400666389005	818.600166597251	47.1324329148569	819.052323436663	47.3992547322969	819.994277979413	47.6433757796092	821.290243810179	47.8698239674815	822.848631289832	48.0830539028838	824.60498022599	48.2870190480356	826.514278712632
11	47.5714285714286	827.285714285714	47.6938775510204	824.224489795918	47.932944606414	823.962099125364	48.1815910037484	824.301541024573	48.4204557624799	825.264937228536	48.6439380983547	826.62012812122	48.8511898324948	828.265874263464	49.0455676504981	830.126690373169	49.230836474239	832.152406896427	49.4105485960679	834.30761976144
12	49.5714285714286	828.142857142857	49.3673469387755	828.326530612245	49.4781341107872	829.102040816327	49.6447313619325	830.422324031654	49.8223755974693	832.106780904782	49.9938960618261	834.034010016612	50.1572988061835	836.145125407561	50.3145191422967	838.396505883728	50.4686192577002	840.760353345975	50.6224190484284	843.2164449819
13	51.2857142857143	828.857142857143	51.0612244897959	832.489795918368	51.1049562682216	834.862973760933	51.1965847563515	837.347355268638	51.311120366514	839.887308859404	51.4264725298699	842.484813867238	51.5425866908117	845.135313526771	51.6607210341917	847.836274072642	51.7831948450709	850.586387096013	51.9118227858478	853.383515465367
14	52.8571428571429	833.857142857143	52.7755102040816	838.142857142857	52.7696793002915	841.900874635568	52.8059142024157	845.545189504373	52.8573213541977	848.9615636342	52.9170266357272	852.255543750195	52.9865441769417	855.470398871435	53.0675240294151	858.645641971927	53.1612625095384	861.805777105783	53.2683155208021	864.966337463705
15	54.5714285714286	840	54.4897959183673	845.285714285714	54.4548104956268	850.755102040816	54.4402332361516	855.45814244065	54.4323198667222	859.693342059856	54.4410123899622	863.639373617002	54.4694240346622	867.395507270955	54.519517470029	871.03519727108	54.591144453936	874.60426531167	54.6833137542982	878.132106407108
16	55.8571428571429	847.285714285714	56.1836734693878	855.591836734694	56.1253644314869	862.026239067055	56.0687213660975	867.536443148688	56.0092818468495	872.427440947224	55.9765063876446	876.919047335719	55.9746279186393	881.151455358129	56.0046906215843	885.215768809713	56.064648057566	889.170438275712	56.151678635766	893.052175610052
17	57.7142857142857	861.571428571429	57.8163265306123	869.244897959184	57.7755102040816	876.206997084548	57.6634735526864	882.119950020825	57.5663116558577	887.447432617362	57.5069571352073	892.339875392056	57.4909967461727	896.955819105175	57.5162976187537	901.384361358219	57.5785030475641	905.684734214356	57.6728007974847	909.893138658928
18	59.5714285714286	877.285714285714	59.4897959183673	886.204081632653	59.3731778425656	893.3527696793	59.2065805914202	899.423990004165	59.0883560421253	904.951746296186	59.0240971023978	910.095886917866	59.015143916792	914.992761357533	59.0547412612817	919.71610781438	59.1358241087116	924.312789500251	59.2517232729569	928.811113478218
