12	750	7881	753.142857142857	8025.85714285714	753.142857142857	8025.85714285714	758.142857142857	8127.4693877551	758.142857142857	8127.4693877551	763.574344023324	8227.78425655977	764.202415660142	8232.34485630987	770.565419170584	8329.26994704587	771.593443208187	8338.06746338685	778.307520068776	8431.2811365041	779.637972412231	8443.36364637739
13	797	8473	811.142857142857	8640.71428571429	811.142857142857	8640.71428571429	815	8748.28571428571	815	8748.28571428571	821.186588921283	8849.74927113703	821.411078717201	8851.31320283215	828.424644493366	8951.05319212233	829.016030735493	8955.89111679657	836.305687741867	9052.09081978719	837.177295972576	9059.77074455822
14	870	9324	869.857142857143	9323.85714285714	869.857142857143	9323.85714285714	874.755102040816	9422.32653061225	874.755102040816	9422.32653061225	882.294460641399	9522.52478134111	882.294460641399	9522.52478134111	890.14618908788	9623.27488546439	890.437734277384	9625.41708811805	898.380317724758	9723.04750571616	898.90456114617	9727.44200606404
15	926	9983	930.285714285714	10051.4285714286	930.285714285714	10051.4285714286	938.285714285714	10143.4693877551	938.285714285714	10143.4693877551	947.265306122449	10245.8804664723	947.265306122449	10245.8804664723	955.992086630571	10345.7480216576	956.113881120962	10346.6229547212	964.69287456757	10443.9140749178	964.987848843351	10446.3249314243
16	992	10686	995.714285714286	10813.2857142857	995.714285714286	10813.2857142857	1006.36734693878	10916.8571428571	1006.36734693878	10916.8571428571	1016.63556851312	11019.2448979592	1016.63556851312	11019.2448979592	1026.17992503124	11117.3919200333	1026.21199500208	11117.6153388469	1035.3191272344	11213.0998223529	1035.46724093338	11214.2538908108
17	1049	11598	1065.28571428571	11643	1065.28571428571	11643	1079.61224489796	11743.8163265306	1079.61224489796	11743.8163265306	1090.82798833819	11842.3352769679	1090.82798833819	11842.3352769679	1100.98042482299	11937.2207413578	1100.98042482299	11937.2207413578	1110.37779893298	12029.0673826382	1110.44142888309	12029.5303189997
18	1128	12415	1142.57142857143	12506.1428571429	1142.57142857143	12506.1428571429	1158.69387755102	12618.9387755102	1158.69387755102	12618.9387755102	1170.16034985423	12712.7172011662	1170.16034985423	12712.7172011662	1180.56143273636	12803.439816743	1180.56143273636	12803.439816743	1189.87164078459	12889.1763788897	1189.89362142191	12889.3332863008
19	1208	13214	1229.71428571429	13439.5714285714	1229.71428571429	13439.5714285714	1243.73469387755	13541.0204081633	1243.73469387755	13541.0204081633	1254.88921282799	13629.2915451895	1254.88921282799	13629.2915451895	1264.9491878384	13713.570179092	1264.9491878384	13713.570179092	1273.64032347633	13789.5416255132	1273.64490490074	13789.5735424866
20	1284	14281	1323.85714285714	14429.4285714286	1323.85714285714	14429.4285714286	1334.34693877551	14509.9183673469	1334.34693877551	14509.9183673469	1344.79008746356	14588.5510204082	1344.79008746356	14588.5510204082	1353.83534638345	14662.8261141191	1353.83534638345	14662.8261141191	1361.22338823771	14723.8632157236	1361.22338823771	14723.8632157236
21	1411	15366	1423.42857142857	15449.7142857143	1423.42857142857	15449.7142857143	1430.08163265306	15515	1430.08163265306	15515	1439.36151603499	15586.0583090379	1439.36151603499	15586.0583090379	1446.60308204915	15644.0378592253	1446.60308204915	15644.0378592253	1451.8401534083	15683.3140036889	1451.8401534083	15683.3140036889
22	1536	16517	1525.57142857143	16506	1525.57142857143	16506	1531.38775510204	16559.4897959184	1531.38775510204	16559.4897959184	1537.97959183673	16616.7930029155	1537.97959183673	16616.7930029155	1542.37286547272	16648.3047480217	1542.37286547272	16648.3047480217	1544.39679523413	16656.5082394241	1544.39679523413	16656.5082394241
23	1651	17615	1630	17595.5714285714	1630	17595.5714285714	1635.67346938776	17631.6734693878	1635.67346938776	17631.6734693878	1638.83867832847	17664.0364431487	1638.83867832847	17664.0364431487	1639.26137836087	17657.6430515063	1639.26137836087	17657.6430515063	1637.0187228398	17624.6032594223	1637.0187228398	17624.6032594223
24	1746	18740	1735.42857142857	18678.5714285714	1735.42857142857	18678.5714285714	1741.61224489796	18726.3673469388	1741.61224489796	18726.3673469388	1740.20213799806	18710.8174927114	1740.20213799806	18710.8174927114	1735.29778101717	18653.3762571151	1735.29778101717	18653.3762571151	1727.74840572931	18568.2541952493	1727.74840572931	18568.2541952493
25	1843	19809	1851.71428571429	19817.5714285714	1851.71428571429	19817.5714285714	1849.02040816327	19834.0816326531	1849.02040816327	19834.0816326531	1840.54883381924	19742.5854227405	1840.54883381924	19742.5854227405	1828.45792551715	19615.7994668888	1828.45792551715	19615.7994668888	1814.59754105845	19468.0314309316	1814.59754105845	19468.0314309316
26	1939	20841	1959.71428571429	20944.8571428571	1959.71428571429	20944.8571428571	1949.74829931973	20871.7244897959	1949.74829931973	20871.7244897959	1933.10880304503	20694.6596695821	1933.10880304503	20694.6596695821	1913.3026810781	20490.23531908	1913.3026810781	20490.23531908	1892.86047388741	20276.72037503	1892.86047388741	20276.72037503
27	2022	21862	2065.42857142857	22092.2857142857	2065.42857142857	22092.2857142857	2043.89115646258	21837.3857142857	2043.89115646258	21837.3857142857	2017.04490605766	21558.6834596696	2017.04490605766	21558.6834596696	1988.94312661005	21268.3826649081	1988.94312661005	21268.3826649081	1961.77089322465	20987.3457811201	1961.77089322465	20987.3457811201
28	2225	23339	2175.28571428571	23203.7142857143	2175.28571428571	23203.7142857143	2132.50850340136	22737.3755102041	2132.50850340136	22737.3755102041	2091.48252753482	22323.0207774538	2091.48252753482	22323.0207774538	2054.54702935312	21942.4785090009	2054.54702935312	21942.4785090009	2020.69716245612	21594.0570662113	2020.69716245612	21594.0570662113
29	2292	24408	2230.66666666667	23769.5	2230.66666666667	23769.5	2179.30753968254	23224.0095238095	2179.30753968254	23224.0095238095	2131.89288076342	22737.843968254	2131.89288076342	22737.843968254	2090.21339527544	22309.1273567109	2090.21339527544	22309.1273567109	2052.73703527929	21923.7666660984	2052.73703527929	21923.7666660984
30	2391	25647	2289	24355.2	2289	24355.2	2223.22619047619	23679.84	2223.22619047619	23679.84	2168.32179705215	23111.0678639456	2168.32179705215	23111.0678639456	2121.63431372152	22632.0208941367	2121.63431372152	22632.0208941367	2080.62390611952	22210.472935502	2080.62390611952	22210.472935502
31	2515	26520	2355.75	24978.5	2355.75	24978.5	2262.67559523809	24076.7285714286	2262.67559523809	24076.7285714286	2199.42945719955	23429.4884013605	2199.42945719955	23429.4884013605	2147.78166563749	22900.3552527535	2147.78166563749	22900.3552527535	2103.54410099689	22445.9955031505	2103.54410099689	22445.9955031505

